Wavelength (nm),Normalized Intensity
1065.4722536806341,0.3132888705596337
1065.4790486976217,0.2940697422303359
1065.4858437146092,0.2752253765907644
1065.4926387315968,0.2574102946295087
1065.4994337485844,0.24149616952427577
1065.506228765572,0.2279460612349017
1065.5130237825595,0.21611430386338448
1065.519818799547,0.20711414759902802
1065.5266138165346,0.20082387841130922
1065.5334088335221,0.1998644418083083
1065.5402038505097,0.2087648069278768
1065.5469988674972,0.2277753814547172
1065.5537938844848,0.2729307773031825
1065.5605889014723,0.32513074384361507
1065.5673839184599,0.35027490661154015
1065.5741789354474,0.34982228992129993
1065.580973952435,0.3217930584267219
1065.5877689694225,0.2543814601240344
1065.5945639864099,0.18172705182606186
1065.6013590033974,0.1363130598774165
1065.608154020385,0.11221122112211224
1065.6149490373725,0.11074964639321072
1065.62174405436,0.12659123055162658
1065.6285390713476,0.1441301272984441
1065.6353340883352,0.1630834512022632
1065.6421291053227,0.1823196605374824
1065.6489241223103,0.20198019801980205
1065.6557191392978,0.22248939179632254
1065.6625141562854,0.24257425742574268
1065.669309173273,0.26223479490806223
1065.6761041902605,0.28104667609618117
1065.682899207248,0.29971711456859973
1065.6896942242356,0.31796322489391793
1065.6964892412232,0.33620933521923635
1065.7032842582107,0.3545968882602547
1065.7100792751983,0.37340876944837353
1065.7168742921858,0.3927864214992929
1065.7236693091734,0.4145224143405595
1065.730464326161,0.43418295182287925
1065.7372593431485,0.4578582863893028
1065.7440543601358,0.4780845947344231
1065.7508493771234,0.49746224678534245
1065.757644394111,0.5133500163203134
1065.7644394110985,0.5300402567729301
1065.771234428086,0.5410183875530411
1065.7780294450736,0.5544554455445545
1065.7848244620611,0.5657708628005659
1065.7916194790487,0.5748231966053748
1065.7984144960362,0.5821782178217823
1065.8052095130238,0.5874115983026875
1065.8120045300113,0.5905233380480907
1065.818799546999,0.5920792079207922
1065.8255945639864,0.591937765205092
1065.832389580974,0.5891089108910892
1065.8391845979615,0.5845827439886847
1065.845979614949,0.5786421499292788
1065.8527746319367,0.5711456859971713
1065.8595696489242,0.5619519094766621
1065.8663646659118,0.551909476661952
1065.8731596828993,0.5407355021216408
1065.8799546998869,0.528995756718529
1065.8867497168742,0.5165487977369166
1065.8935447338617,0.5032531824611034
1065.9003397508493,0.48896746817538905
1065.9071347678369,0.4738330975954739
1065.9139297848244,0.4623791242097972
1065.920724801812,0.44653754005138135
1065.9275198187995,0.430271627745865
1065.934314835787,0.41329850186184813
1065.9411098527746,0.39618393326213097
1065.9479048697622,0.37468175388967473
1065.9546998867497,0.35799151343705815
1065.9614949037373,0.340876944837341
1065.9682899207248,0.323903818953324
1065.9750849377124,0.3074964639321075
1065.9818799547,0.29137199434229144
1065.9886749716875,0.27496463932107507
1065.995469988675,0.2585572842998586
1066.0022650056626,0.242857142857143
1066.0090600226501,0.2264497878359265
1066.0158550396377,0.20961810466760977
1066.0226500566253,0.19236209335219234
1066.0294450736128,0.17482319660537504
1066.0362400906001,0.15785007072135793
1066.0430351075877,0.1521006154669522
1066.0498301245752,0.1369662448870368
1066.0566251415628,0.13036558482103033
1066.0634201585503,0.11791862583941781
1066.070215175538,0.10660320858340655
1066.0770101925254,0.08604431871758611
1066.083805209513,0.07656765676567678
1066.0906002265006,0.0602545968882604
1066.097395243488,0.0531824611032532
1066.1041902604757,0.0651485148514852
1066.1109852774632,0.060056577086280205
1066.1177802944508,0.05609618104667624
1066.1245753114383,0.05340876944837336
1066.1313703284259,0.05185289957567196
1066.1381653454134,0.03352192362093365
1066.144960362401,0.034936350777935
1066.1517553793885,0.03748231966053761
1066.158550396376,0.04158415841584162
1066.1653454133636,0.04695898161244716
1066.1721404303512,0.06178689297501183
1066.1789354473385,0.07655351249410658
1066.185730464326,0.08433286185761446
1066.1925254813136,0.09296086751532306
1066.1993204983012,0.10257897218293266
1066.2061155152887,0.1050070721357852
1066.2129105322763,0.10891089108910901
1066.2197055492638,0.12206506364922198
1066.2265005662514,0.13635077793493644
1066.233295583239,0.15589987570185593
1066.2400906002265,0.17046847541897048
1066.246885617214,0.18602717414598602
1066.2536806342016,0.2011615447259013
1066.2604756511892,0.21573014444301575
1066.2672706681767,0.22574257425742583
1066.2740656851643,0.24438472418670443
1066.2808607021518,0.25966053748231976
1066.2876557191394,0.27578500707213593
1066.294450736127,0.29233380480905247
1066.3012457531145,0.3091654879773693
1066.308040770102,0.32277227722772295
1066.3148357870896,0.3396039603960397
1066.3216308040771,0.35671852899575685
1066.3284258210645,0.3738330975954739
1066.335220838052,0.39137199434229153
1066.3420158550396,0.4090523338048092
1066.3488108720271,0.4263083451202264
1066.3556058890147,0.4429985855728431
1066.3624009060022,0.4596888260254598
1066.3691959229898,0.475954738330976
1066.3759909399773,0.49123055162659135
1066.3827859569649,0.5063649222065064
1066.3895809739524,0.5217821782178218
1066.39637599094,0.5394625176803395
1066.4031710079275,0.5541725601131543
1066.409966024915,0.5690240452616692
1066.4167610419026,0.583875530410184
1066.4235560588902,0.5975954738330976
1066.4303510758778,0.6077793493635079
1066.4371460928653,0.6193776520509194
1066.4439411098529,0.62998585572843
1066.4507361268404,0.6394625176803396
1066.457531143828,0.6514945780292316
1066.4643261608155,0.6587081565299387
1066.4711211778028,0.664931636020745
1066.4779161947904,0.6704479019330505
1066.484711211778,0.6749740688354551
1066.4915062287655,0.6751060820367752
1066.498301245753,0.6793493635077794
1066.5050962627406,0.683875530410184
1066.5118912797282,0.6885431400282886
